data_year,criminal_act_id,offense_id
2022,9,183137343
2022,9,183137344
2022,6,183137414
2022,3,183136911
2022,6,183136912
2022,1,183137124
2022,6,183136928
2022,6,183137015
2022,9,183137153
2022,9,183137154
2022,9,183137243
2022,3,183137317
2022,3,183137318
2022,3,183137319
2022,6,183137186
2022,6,183137187
2022,6,183136894
2022,6,183137079
2022,6,183137163
2022,6,183137201
2022,6,183137282
2022,6,183137314
2022,6,183137315
2022,9,183137027
2022,6,183137083
2022,6,183137089
2022,6,183137090
2022,6,183137118
2022,6,183137157
2022,6,183137226
2022,8,183137226
2022,6,183137358
2022,6,183137399
2022,6,183137400
2022,9,183137188
2022,7,183137208
2022,7,183137209
2022,6,183137262
2022,9,183137302
2022,6,185402734
2022,8,185402734
2022,9,185402766
2022,6,185402833
2022,9,185403050
2022,6,185403101
2022,6,185402839
2022,6,185402840
2022,6,185402841
2022,6,185402886
2022,6,185402919
2022,6,185402957
2022,9,185403056
2022,9,182454526
2022,9,182454529
2022,9,185402690
2022,9,185402709
2022,6,185402742
2022,6,185402767
2022,6,185402768
2022,6,185402769
2022,9,187262421
2022,6,187262422
2022,6,185402854
2022,6,185402892
2022,6,185403012
2022,6,185403045
2022,9,182454583
2022,8,185403013
2022,6,185403067
2022,6,185403106
2022,3,185403161
2022,8,185403161
2022,6,185402775
2022,9,182454452
2022,6,185402871
2022,6,185402945
2022,6,185402946
2022,6,185403212
2022,8,185403213
2022,9,182454514
2022,9,182454605
2022,1,182454647
2022,9,182454759
2022,9,182454588
2022,6,185403297
2022,3,185403356
2022,6,185403357
2022,9,182454589
2022,9,182454626
2022,9,182454671
2022,6,182454706
2022,9,182454569
2022,9,182454822
2022,9,182454910
2022,6,185378791
2022,9,182454632
2022,9,185403415
2022,9,185403416
2022,1,185379009
2022,6,185403096
2022,6,185403097
2022,1,185403119
2022,6,185403152
2022,9,185403159
2022,6,185403269
2022,6,185402975
2022,6,185403003
2022,6,185403044
2022,1,185403070
2022,1,185403071
2022,1,185403072
2022,6,185403113
2022,6,185403114
2022,6,187262443
2022,6,185379010
2022,6,197099214
2022,8,197099214
2022,6,185379011
2022,9,182454898
2022,9,182454983
2022,6,185403108
2022,6,197099459
2022,6,185403173
2022,3,187262467
2022,3,187262468
2022,6,197099463
2022,6,197099464
2022,8,187262493
2022,6,197099205
2022,8,197099205
2022,6,197099206
2022,8,197099206
2022,6,185403325
2022,6,185403326
2022,6,185403350
2022,6,185403351
2022,9,185403385
2022,9,185403426
2022,9,182455016
2022,9,182455051
2022,9,182454743
2022,9,182454782
2022,9,182454837
2022,9,182454998
2022,9,185378991
2022,9,182455077
2022,9,191898061
2022,3,187263559
2022,1,185379229
2022,9,182454799
2022,6,197099215
2022,9,187263627
2022,9,185403195
2022,6,185403238
2022,6,185403239
2022,6,185403240
2022,6,185403465
2022,6,185403493
2022,6,185403145
2022,6,185403146
2022,6,185403201
2022,6,197099228
2022,6,185403315
2022,6,185403399
2022,3,187262438
2022,6,187262438
2022,7,187262438
2022,9,187262488
2022,6,187262489
2022,6,187262557
2022,6,187262558
2022,6,187262585
2022,6,187262587
2022,9,182454838
2022,9,182454956
2022,9,182455026
2022,9,182455054
2022,9,182455055
2022,9,182455318
2022,9,182455319
2022,9,189029992
2022,9,189029997
2022,6,187262602
2022,9,187262611
2022,9,187263241
2022,4,187262544
2022,8,187262554
2022,9,187262565
2022,6,187262576
2022,6,187262586
2022,6,187262671
2022,6,187262672
2022,6,187262693
2022,8,187262693
2022,6,187262694
2022,8,187262694
2022,3,187262742
2022,6,187262761
2022,6,187262762
2022,9,182455432
2022,9,187262677
2022,9,182455496
2022,1,187262686
2022,9,182454834
2022,9,187263106
2022,9,182454851
2022,9,182454912
2022,6,187263121
2022,6,182454984
2022,6,187262604
2022,6,187262605
2022,6,187262616
2022,6,187262628
2022,8,187262628
2022,6,187262629
2022,8,187262629
2022,6,187262643
2022,9,182455033
2022,6,187262644
2022,9,187262623
2022,9,182455075
2022,6,187262636
2022,6,187262637
2022,9,182455154
2022,6,187262650
2022,9,187262663
2022,8,187262723
2022,8,187262724
2022,8,187262725
2022,9,182455219
2022,6,187262744
2022,6,187262756
2022,9,182455063
